timestamp,tmpc_1,relh_1,sped_1,feel_1,tmpc_2,relh_2,sped_2,feel_2,tmpc_3,relh_3,sped_3,feel_3,ERCOT
2024-01-01 00:00:00,13.78,100.0,0.0,56.8,5.666666666666667,75.44333333333333,7.666666666666667,37.41,13.0,100.0,1.15,55.4,41621.968883
2024-01-01 01:00:00,12.5,100.0,3.0666666666666664,54.5,4.0,75.16,8.625,33.27,13.0,100.0,2.3000000000000003,55.4,41223.480177
2024-01-01 02:00:00,12.35,100.0,2.6833333333333336,54.23333333333333,3.0,80.65,7.283333333333334,31.86666666666667,12.666666666666666,100.0,2.6833333333333336,54.8,41479.399746
2024-01-01 03:00:00,12.406666666666666,100.0,3.8333333333333335,54.333333333333336,2.0,80.51,7.666666666666667,29.403333333333336,12.666666666666666,100.0,0.0,54.8,41472.770126
2024-01-01 04:00:00,12.39,100.0,2.3000000000000003,54.29999999999999,1.6666666666666667,82.50333333333333,7.666666666666667,28.723333333333333,13.0,100.0,0.0,55.4,41477.440791
2024-01-01 05:00:00,12.5,100.0,0.0,54.5,1.0,86.49,7.666666666666667,27.21333333333333,13.0,100.0,0.0,55.4,42184.192955
2024-01-01 06:00:00,12.76,100.0,0.0,54.96666666666667,1.0,86.49,5.75,28.58333333333333,13.666666666666666,100.0,7.666666666666667,56.6,43149.502626
2024-01-01 07:00:00,12.963333333333331,100.0,0.0,55.333333333333336,0.6666666666666666,88.64999999999999,4.983333333333333,28.49,14.0,100.0,6.133333333333333,57.20000000000001,44467.646479
2024-01-01 08:00:00,13.72,100.0,0.0,56.7,1.5,83.5,5.175,30.075000000000003,13.666666666666666,100.0,8.816666666666668,56.6,45310.81863
2024-01-01 09:00:00,15.166666666666666,100.0,2.3000000000000003,59.3,4.333333333333333,68.30666666666666,6.133333333333333,35.410000000000004,13.0,82.10000000000001,10.733333333333334,55.4,46036.217054
2024-01-01 10:00:00,16.28,100.0,1.15,61.3,5.5,58.51,5.75,38.39,14.0,70.37,13.033333333333331,57.2,46495.645376
2024-01-01 11:00:00,19.33333333333333,94.72333333333334,4.216666666666667,66.8,7.5,50.98,6.325,42.23,14.666666666666666,64.32000000000001,13.8,58.4,46658.925817
2024-01-01 12:00:00,21.37,82.08333333333333,9.583333333333334,70.46666666666667,8.0,51.120000000000005,4.6,44.24,14.666666666666666,62.84333333333333,12.266666666666666,58.4,46279.240279
2024-01-01 13:00:00,20.016666666666666,87.77666666666666,11.883333333333333,68.03333333333333,9.0,46.02,6.9,45.04,14.0,67.12,12.65,57.20000000000001,45671.307416
2024-01-01 14:00:00,19.536666666666665,88.93333333333334,12.65,67.16666666666667,10.0,46.31,4.983333333333333,50.0,14.0,67.12,11.5,57.20000000000001,44589.753392
2024-01-01 15:00:00,17.24,93.30333333333334,13.033333333333331,63.03333333333333,10.0,46.31,7.283333333333334,50.0,13.333333333333334,68.55666666666667,11.883333333333333,56.0,43918.993587
